target_id,prediction_path,confidence_path,selection_qa_path,candidate_count,pairwise_ok_count,consensus_score,cluster_support,min_cluster_score,status,message
T2234,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234/seed_105/predictions/T2234_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234/seed_105/predictions/T2234_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234/seed_105/predictions/T2234_summary_confidence_sample_0.selection_qa.json,10,9,0.919833,1.000000,0.500000,ok,
T2234,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_101/predictions/T2234O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_101/predictions/T2234O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_101/predictions/T2234O_summary_confidence_sample_0.selection_qa.json,10,9,0.905911,1.000000,0.500000,ok,
T2234,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_102/predictions/T2234O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_102/predictions/T2234O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_102/predictions/T2234O_summary_confidence_sample_0.selection_qa.json,10,9,0.916556,1.000000,0.500000,ok,
T2234,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_103/predictions/T2234O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_103/predictions/T2234O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_103/predictions/T2234O_summary_confidence_sample_0.selection_qa.json,10,9,0.910378,1.000000,0.500000,ok,
T2234,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_104/predictions/T2234O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_104/predictions/T2234O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_104/predictions/T2234O_summary_confidence_sample_0.selection_qa.json,10,9,0.914389,1.000000,0.500000,ok,
T2234,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_105/predictions/T2234O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_105/predictions/T2234O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2234O/seed_105/predictions/T2234O_summary_confidence_sample_0.selection_qa.json,10,9,0.890589,1.000000,0.500000,ok,
T2235,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_101/predictions/T2235_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_101/predictions/T2235_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_101/predictions/T2235_summary_confidence_sample_0.selection_qa.json,10,9,0.944844,1.000000,0.500000,ok,
T2235,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_102/predictions/T2235_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_102/predictions/T2235_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_102/predictions/T2235_summary_confidence_sample_0.selection_qa.json,10,9,0.944922,1.000000,0.500000,ok,
T2235,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_103/predictions/T2235_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_103/predictions/T2235_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_103/predictions/T2235_summary_confidence_sample_0.selection_qa.json,10,9,0.927478,1.000000,0.500000,ok,
T2235,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_104/predictions/T2235_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_104/predictions/T2235_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_104/predictions/T2235_summary_confidence_sample_0.selection_qa.json,10,9,0.927756,1.000000,0.500000,ok,
T2235,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_105/predictions/T2235_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_105/predictions/T2235_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235/seed_105/predictions/T2235_summary_confidence_sample_0.selection_qa.json,10,9,0.915033,1.000000,0.500000,ok,
T2235,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_101/predictions/T2235O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_101/predictions/T2235O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_101/predictions/T2235O_summary_confidence_sample_0.selection_qa.json,10,9,0.909922,1.000000,0.500000,ok,
T2235,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_102/predictions/T2235O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_102/predictions/T2235O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_102/predictions/T2235O_summary_confidence_sample_0.selection_qa.json,10,9,0.941611,1.000000,0.500000,ok,
T2235,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_103/predictions/T2235O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_103/predictions/T2235O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_103/predictions/T2235O_summary_confidence_sample_0.selection_qa.json,10,9,0.947411,1.000000,0.500000,ok,
T2235,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_104/predictions/T2235O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_104/predictions/T2235O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_104/predictions/T2235O_summary_confidence_sample_0.selection_qa.json,10,9,0.939356,1.000000,0.500000,ok,
T2235,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_105/predictions/T2235O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_105/predictions/T2235O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2235O/seed_105/predictions/T2235O_summary_confidence_sample_0.selection_qa.json,10,9,0.909444,1.000000,0.500000,ok,
T2249V1,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_101/predictions/T2249V1_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_101/predictions/T2249V1_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_101/predictions/T2249V1_summary_confidence_sample_0.selection_qa.json,10,9,0.752311,1.000000,0.500000,ok,
T2249V1,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_102/predictions/T2249V1_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_102/predictions/T2249V1_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_102/predictions/T2249V1_summary_confidence_sample_0.selection_qa.json,10,9,0.735533,1.000000,0.500000,ok,
T2249V1,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_103/predictions/T2249V1_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_103/predictions/T2249V1_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_103/predictions/T2249V1_summary_confidence_sample_0.selection_qa.json,10,9,0.723844,1.000000,0.500000,ok,
T2249V1,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_104/predictions/T2249V1_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_104/predictions/T2249V1_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_104/predictions/T2249V1_summary_confidence_sample_0.selection_qa.json,10,9,0.721622,1.000000,0.500000,ok,
T2249V1,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_105/predictions/T2249V1_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_105/predictions/T2249V1_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1/seed_105/predictions/T2249V1_summary_confidence_sample_0.selection_qa.json,10,9,0.763444,1.000000,0.500000,ok,
T2249V1,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_101/predictions/T2249V1O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_101/predictions/T2249V1O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_101/predictions/T2249V1O_summary_confidence_sample_0.selection_qa.json,10,9,0.721478,1.000000,0.500000,ok,
T2249V1,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_102/predictions/T2249V1O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_102/predictions/T2249V1O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_102/predictions/T2249V1O_summary_confidence_sample_0.selection_qa.json,10,9,0.703933,1.000000,0.500000,ok,
T2249V1,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_103/predictions/T2249V1O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_103/predictions/T2249V1O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_103/predictions/T2249V1O_summary_confidence_sample_0.selection_qa.json,10,9,0.759178,1.000000,0.500000,ok,
T2249V1,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_104/predictions/T2249V1O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_104/predictions/T2249V1O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_104/predictions/T2249V1O_summary_confidence_sample_0.selection_qa.json,10,9,0.708800,1.000000,0.500000,ok,
T2249V1,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_105/predictions/T2249V1O_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_105/predictions/T2249V1O_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2249V1O/seed_105/predictions/T2249V1O_summary_confidence_sample_0.selection_qa.json,10,9,0.765456,1.000000,0.500000,ok,
T2266,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_101/predictions/T2266_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_101/predictions/T2266_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_101/predictions/T2266_summary_confidence_sample_0.selection_qa.json,5,4,0.967150,1.000000,0.500000,ok,
T2266,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_102/predictions/T2266_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_102/predictions/T2266_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_102/predictions/T2266_summary_confidence_sample_0.selection_qa.json,5,4,0.961050,1.000000,0.500000,ok,
T2266,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_103/predictions/T2266_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_103/predictions/T2266_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_103/predictions/T2266_summary_confidence_sample_0.selection_qa.json,5,4,0.963350,1.000000,0.500000,ok,
T2266,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_104/predictions/T2266_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_104/predictions/T2266_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_104/predictions/T2266_summary_confidence_sample_0.selection_qa.json,5,4,0.966475,1.000000,0.500000,ok,
T2266,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_105/predictions/T2266_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_105/predictions/T2266_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2266/seed_105/predictions/T2266_summary_confidence_sample_0.selection_qa.json,5,4,0.948525,1.000000,0.500000,ok,
T2269,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_101/predictions/T2269_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_101/predictions/T2269_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_101/predictions/T2269_summary_confidence_sample_0.selection_qa.json,5,4,0.886025,1.000000,0.500000,ok,
T2269,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_102/predictions/T2269_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_102/predictions/T2269_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_102/predictions/T2269_summary_confidence_sample_0.selection_qa.json,5,4,0.881425,1.000000,0.500000,ok,
T2269,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_103/predictions/T2269_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_103/predictions/T2269_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_103/predictions/T2269_summary_confidence_sample_0.selection_qa.json,5,4,0.889350,1.000000,0.500000,ok,
T2269,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_104/predictions/T2269_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_104/predictions/T2269_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_104/predictions/T2269_summary_confidence_sample_0.selection_qa.json,5,4,0.880600,1.000000,0.500000,ok,
T2269,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_105/predictions/T2269_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_105/predictions/T2269_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2269/seed_105/predictions/T2269_summary_confidence_sample_0.selection_qa.json,5,4,0.877700,1.000000,0.500000,ok,
T2280,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2280/seed_101/predictions/T2280_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2280/seed_101/predictions/T2280_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2280/seed_101/predictions/T2280_summary_confidence_sample_0.selection_qa.json,5,4,0.986075,1.000000,0.500000,ok,
T2280,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2280/seed_102/predictions/T2280_sample_0.cif,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2280/seed_102/predictions/T2280_summary_confidence_sample_0.json,/scratch/10992/liaorunlong93/casp16-leaderboard/runs/server_v2_attack_scoreable_input_repair_overlay_msa_reuse_protenix5_seed101_105/predictions/protenix-v2/T2280/seed_102/predictions/T2280_summary_confidence_sample_0.selection_qa.json,5,4,0.988025,1.000000,0.500000,ok,
